route_id,route_short_name_sched,route_long_name_sched,route_type,n_trips,route_short_name_delay,route_long_name_delay,n_events,avg_delay_min,share_over_5min,share_on_time_or_early,impact_score,route_short_name,route_long_name,norm_impact,norm_trips,norm_share_over_5,priority_score
19099_700,441,,700,18,,,0.0,0.0,0.0,0.0,0.0,441,,0.0,0.005784061696658098,0.0,0.0017352185089974292
17818_3,919,,3,18,,,0.0,0.0,0.0,0.0,0.0,919,,0.0,0.005784061696658098,0.0,0.0017352185089974292
27953_700,565,,700,18,,,0.0,0.0,0.0,0.0,0.0,565,,0.0,0.005784061696658098,0.0,0.0017352185089974292
24829_700,606,,700,18,,,0.0,0.0,0.0,0.0,0.0,606,,0.0,0.005784061696658098,0.0,0.0017352185089974292
17812_3,904,,3,18,,,0.0,0.0,0.0,0.0,0.0,904,,0.0,0.005784061696658098,0.0,0.0017352185089974292
17065_700,596,,700,18,,,0.0,0.0,0.0,0.0,0.0,596,,0.0,0.005784061696658098,0.0,0.0017352185089974292
20812_106,RB74,,106,18,,,0.0,0.0,0.0,0.0,0.0,RB74,,0.0,0.005784061696658098,0.0,0.0017352185089974292
5252_3,833,,3,18,,,0.0,0.0,0.0,0.0,0.0,833,,0.0,0.005784061696658098,0.0,0.0017352185089974292
10376_109,S45,,109,18,,,0.0,0.0,0.0,0.0,0.0,S45,,0.0,0.005784061696658098,0.0,0.0017352185089974292
19116_700,465,,700,18,,,0.0,0.0,0.0,0.0,0.0,465,,0.0,0.005784061696658098,0.0,0.0017352185089974292
19114_700,463,,700,18,,,0.0,0.0,0.0,0.0,0.0,463,,0.0,0.005784061696658098,0.0,0.0017352185089974292
25904_700,A/690,,700,18,,,0.0,0.0,0.0,0.0,0.0,A/690,,0.0,0.005784061696658098,0.0,0.0017352185089974292
5232_3,801,,3,18,,,0.0,0.0,0.0,0.0,0.0,801,,0.0,0.005784061696658098,0.0,0.0017352185089974292
17826_3,934,,3,18,,,0.0,0.0,0.0,0.0,0.0,934,,0.0,0.005784061696658098,0.0,0.0017352185089974292
17825_700,933,,700,18,,,0.0,0.0,0.0,0.0,0.0,933,,0.0,0.005784061696658098,0.0,0.0017352185089974292
4507_700,716,,700,18,,,0.0,0.0,0.0,0.0,0.0,716,,0.0,0.005784061696658098,0.0,0.0017352185089974292
17827_700,935,,700,18,,,0.0,0.0,0.0,0.0,0.0,935,,0.0,0.005784061696658098,0.0,0.0017352185089974292
21649_109,S25,,109,18,,,0.0,0.0,0.0,0.0,0.0,S25,,0.0,0.005784061696658098,0.0,0.0017352185089974292
19700_700,RE18,,700,17,,,0.0,0.0,0.0,0.0,0.0,RE18,,0.0,0.005462724935732648,0.0,0.0016388174807197944
17847_3,955,,3,17,,,0.0,0.0,0.0,0.0,0.0,955,,0.0,0.005462724935732648,0.0,0.0016388174807197944
13134_700,46,,700,17,,,0.0,0.0,0.0,0.0,0.0,46,,0.0,0.005462724935732648,0.0,0.0016388174807197944
24828_700,605,,700,17,,,0.0,0.0,0.0,0.0,0.0,605,,0.0,0.005462724935732648,0.0,0.0016388174807197944
19134_700,501,,700,17,,,0.0,0.0,0.0,0.0,0.0,501,,0.0,0.005462724935732648,0.0,0.0016388174807197944
25305_700,RB66X,,700,17,,,0.0,0.0,0.0,0.0,0.0,RB66X,,0.0,0.005462724935732648,0.0,0.0016388174807197944
19088_700,414,,700,17,,,0.0,0.0,0.0,0.0,0.0,414,,0.0,0.005462724935732648,0.0,0.0016388174807197944
17540_700,3N,,700,17,,,0.0,0.0,0.0,0.0,0.0,3N,,0.0,0.005462724935732648,0.0,0.0016388174807197944
4234_700,883,,700,17,,,0.0,0.0,0.0,0.0,0.0,883,,0.0,0.005462724935732648,0.0,0.0016388174807197944
17856_700,976,,700,17,,,0.0,0.0,0.0,0.0,0.0,976,,0.0,0.005462724935732648,0.0,0.0016388174807197944
27304_700,453,,700,17,,,0.0,0.0,0.0,0.0,0.0,453,,0.0,0.005462724935732648,0.0,0.0016388174807197944
19110_700,457,,700,17,,,0.0,0.0,0.0,0.0,0.0,457,,0.0,0.005462724935732648,0.0,0.0016388174807197944
15026_700,30,,700,17,,,0.0,0.0,0.0,0.0,0.0,30,,0.0,0.005462724935732648,0.0,0.0016388174807197944
17517_700,U5,,700,17,,,0.0,0.0,0.0,0.0,0.0,U5,,0.0,0.005462724935732648,0.0,0.0016388174807197944
18916_700,612,,700,17,,,0.0,0.0,0.0,0.0,0.0,612,,0.0,0.005462724935732648,0.0,0.0016388174807197944
19124_700,475,,700,16,,,0.0,0.0,0.0,0.0,0.0,475,,0.0,0.005141388174807198,0.0,0.0015424164524421593
24838_700,615,,700,16,,,0.0,0.0,0.0,0.0,0.0,615,,0.0,0.005141388174807198,0.0,0.0015424164524421593
24524_700,RE11,,700,16,,,0.0,0.0,0.0,0.0,0.0,RE11,,0.0,0.005141388174807198,0.0,0.0015424164524421593
24407_700,RE13,,700,16,,,0.0,0.0,0.0,0.0,0.0,RE13,,0.0,0.005141388174807198,0.0,0.0015424164524421593
26792_106,RB62,,106,16,,,0.0,0.0,0.0,0.0,0.0,RB62,,0.0,0.005141388174807198,0.0,0.0015424164524421593
19106_700,453,,700,16,,,0.0,0.0,0.0,0.0,0.0,453,,0.0,0.005141388174807198,0.0,0.0015424164524421593
17817_700,917,,700,16,,,0.0,0.0,0.0,0.0,0.0,917,,0.0,0.005141388174807198,0.0,0.0015424164524421593
27271_700,406,,700,16,,,0.0,0.0,0.0,0.0,0.0,406,,0.0,0.005141388174807198,0.0,0.0015424164524421593
17815_3,913,,3,16,,,0.0,0.0,0.0,0.0,0.0,913,,0.0,0.005141388174807198,0.0,0.0015424164524421593
17815_700,913,,700,16,,,0.0,0.0,0.0,0.0,0.0,913,,0.0,0.005141388174807198,0.0,0.0015424164524421593
27009_700,894,,700,16,,,0.0,0.0,0.0,0.0,0.0,894,,0.0,0.005141388174807198,0.0,0.0015424164524421593
5270_700,761,,700,16,,,0.0,0.0,0.0,0.0,0.0,761,,0.0,0.005141388174807198,0.0,0.0015424164524421593
26783_100,RB12,,100,16,,,0.0,0.0,0.0,0.0,0.0,RB12,,0.0,0.005141388174807198,0.0,0.0015424164524421593
18901_700,583,,700,16,,,0.0,0.0,0.0,0.0,0.0,583,,0.0,0.005141388174807198,0.0,0.0015424164524421593
17840_3,948,,3,16,,,0.0,0.0,0.0,0.0,0.0,948,,0.0,0.005141388174807198,0.0,0.0015424164524421593
17838_3,946,,3,16,,,0.0,0.0,0.0,0.0,0.0,946,,0.0,0.005141388174807198,0.0,0.0015424164524421593
15029_700,48,,700,16,,,0.0,0.0,0.0,0.0,0.0,48,,0.0,0.005141388174807198,0.0,0.0015424164524421593
26974_700,RB17,,700,15,,,0.0,0.0,0.0,0.0,0.0,RB17,,0.0,0.004820051413881748,0.0,0.0014460154241645244
18346_700,934,,700,15,,,0.0,0.0,0.0,0.0,0.0,934,,0.0,0.004820051413881748,0.0,0.0014460154241645244
4262_700,913,,700,15,,,0.0,0.0,0.0,0.0,0.0,913,,0.0,0.004820051413881748,0.0,0.0014460154241645244
19145_700,514,,700,15,,,0.0,0.0,0.0,0.0,0.0,514,,0.0,0.004820051413881748,0.0,0.0014460154241645244
17857_700,977,,700,15,,,0.0,0.0,0.0,0.0,0.0,977,,0.0,0.004820051413881748,0.0,0.0014460154241645244
22719_700,782,,700,15,,,0.0,0.0,0.0,0.0,0.0,782,,0.0,0.004820051413881748,0.0,0.0014460154241645244
22715_700,771,,700,15,,,0.0,0.0,0.0,0.0,0.0,771,,0.0,0.004820051413881748,0.0,0.0014460154241645244
5234_3,802,,3,15,,,0.0,0.0,0.0,0.0,0.0,802,,0.0,0.004820051413881748,0.0,0.0014460154241645244
17843_700,951,,700,15,,,0.0,0.0,0.0,0.0,0.0,951,,0.0,0.004820051413881748,0.0,0.0014460154241645244
24394_700,RB37,,700,15,,,0.0,0.0,0.0,0.0,0.0,RB37,,0.0,0.004820051413881748,0.0,0.0014460154241645244
24141_2,IRE,,2,15,,,0.0,0.0,0.0,0.0,0.0,IRE,,0.0,0.004820051413881748,0.0,0.0014460154241645244
21619_700,2N,,700,15,,,0.0,0.0,0.0,0.0,0.0,2N,,0.0,0.004820051413881748,0.0,0.0014460154241645244
13127_700,39,,700,15,,,0.0,0.0,0.0,0.0,0.0,39,,0.0,0.004820051413881748,0.0,0.0014460154241645244
27956_700,575,,700,15,,,0.0,0.0,0.0,0.0,0.0,575,,0.0,0.004820051413881748,0.0,0.0014460154241645244
16815_109,S7,,109,15,,,0.0,0.0,0.0,0.0,0.0,S7,,0.0,0.004820051413881748,0.0,0.0014460154241645244
22389_700,N7X,,700,14,,,0.0,0.0,0.0,0.0,0.0,N7X,,0.0,0.004498714652956298,0.0,0.0013496143958868895
27964_700,586,,700,14,,,0.0,0.0,0.0,0.0,0.0,586,,0.0,0.004498714652956298,0.0,0.0013496143958868895
18896_700,571,,700,14,,,0.0,0.0,0.0,0.0,0.0,571,,0.0,0.004498714652956298,0.0,0.0013496143958868895
18902_700,584,,700,14,,,0.0,0.0,0.0,0.0,0.0,584,,0.0,0.004498714652956298,0.0,0.0013496143958868895
1924_3,654,,3,14,,,0.0,0.0,0.0,0.0,0.0,654,,0.0,0.004498714652956298,0.0,0.0013496143958868895
13114_700,22,,700,14,,,0.0,0.0,0.0,0.0,0.0,22,,0.0,0.004498714652956298,0.0,0.0013496143958868895
6624_700,766,,700,14,,,0.0,0.0,0.0,0.0,0.0,766,,0.0,0.004498714652956298,0.0,0.0013496143958868895
13132_700,43,,700,14,,,0.0,0.0,0.0,0.0,0.0,43,,0.0,0.004498714652956298,0.0,0.0013496143958868895
25929_109,S3,,109,14,,,0.0,0.0,0.0,0.0,0.0,S3,,0.0,0.004498714652956298,0.0,0.0013496143958868895
18373_700,R933,,700,14,,,0.0,0.0,0.0,0.0,0.0,R933,,0.0,0.004498714652956298,0.0,0.0013496143958868895
4504_700,712,,700,14,,,0.0,0.0,0.0,0.0,0.0,712,,0.0,0.004498714652956298,0.0,0.0013496143958868895
26987_700,857,,700,14,,,0.0,0.0,0.0,0.0,0.0,857,,0.0,0.004498714652956298,0.0,0.0013496143958868895
15279_700,X5,,700,14,,,0.0,0.0,0.0,0.0,0.0,X5,,0.0,0.004498714652956298,0.0,0.0013496143958868895
1878_700,988,,700,14,,,0.0,0.0,0.0,0.0,0.0,988,,0.0,0.004498714652956298,0.0,0.0013496143958868895
17823_700,931,,700,14,,,0.0,0.0,0.0,0.0,0.0,931,,0.0,0.004498714652956298,0.0,0.0013496143958868895
17848_3,957,,3,13,,,0.0,0.0,0.0,0.0,0.0,957,,0.0,0.004177377892030848,0.0,0.0012532133676092544
24848_700,625,,700,13,,,0.0,0.0,0.0,0.0,0.0,625,,0.0,0.004177377892030848,0.0,0.0012532133676092544
13543_700,831,,700,13,,,0.0,0.0,0.0,0.0,0.0,831,,0.0,0.004177377892030848,0.0,0.0012532133676092544
19715_700,RB43,,700,13,,,0.0,0.0,0.0,0.0,0.0,RB43,,0.0,0.004177377892030848,0.0,0.0012532133676092544
5338_700,471,,700,12,,,0.0,0.0,0.0,0.0,0.0,471,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
26994_700,870,,700,12,,,0.0,0.0,0.0,0.0,0.0,870,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
15280_900,98,,900,12,,,0.0,0.0,0.0,0.0,0.0,98,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
4271_700,923,,700,12,,,0.0,0.0,0.0,0.0,0.0,923,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
27273_700,408,,700,12,,,0.0,0.0,0.0,0.0,0.0,408,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
17855_700,975,,700,12,,,0.0,0.0,0.0,0.0,0.0,975,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
19148_700,518,,700,12,,,0.0,0.0,0.0,0.0,0.0,518,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
24833_700,610,,700,12,,,0.0,0.0,0.0,0.0,0.0,610,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
5258_3,841,,3,12,,,0.0,0.0,0.0,0.0,0.0,841,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
17811_3,903,,3,12,,,0.0,0.0,0.0,0.0,0.0,903,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
5240_700,808,,700,12,,,0.0,0.0,0.0,0.0,0.0,808,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
25205_700,RE8,,700,12,,,0.0,0.0,0.0,0.0,0.0,RE8,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
19117_700,467,,700,12,,,0.0,0.0,0.0,0.0,0.0,467,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
27960_700,579e,,700,12,,,0.0,0.0,0.0,0.0,0.0,579e,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
17844_3,952,,3,12,,,0.0,0.0,0.0,0.0,0.0,952,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
18943_700,N13,,700,12,,,0.0,0.0,0.0,0.0,0.0,N13,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
10912_700,752,,700,12,,,0.0,0.0,0.0,0.0,0.0,752,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
20813_106,RB73,,106,12,,,0.0,0.0,0.0,0.0,0.0,RB73,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
5265_700,850,,700,12,,,0.0,0.0,0.0,0.0,0.0,850,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
17843_3,951,,3,12,,,0.0,0.0,0.0,0.0,0.0,951,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
17842_3,950,,3,12,,,0.0,0.0,0.0,0.0,0.0,950,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
22670_106,RB19,,106,12,,,0.0,0.0,0.0,0.0,0.0,RB19,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
19132_700,492,,700,12,,,0.0,0.0,0.0,0.0,0.0,492,,0.0,0.0038560411311053984,0.0,0.0011568123393316196
19105_700,452,,700,11,,,0.0,0.0,0.0,0.0,0.0,452,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
18342_700,929,,700,11,,,0.0,0.0,0.0,0.0,0.0,929,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
17842_700,950,,700,11,,,0.0,0.0,0.0,0.0,0.0,950,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
13888_700,789,,700,11,,,0.0,0.0,0.0,0.0,0.0,789,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
5269_700,857,,700,11,,,0.0,0.0,0.0,0.0,0.0,857,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
27958_700,578,,700,11,,,0.0,0.0,0.0,0.0,0.0,578,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
24852_700,643,,700,11,,,0.0,0.0,0.0,0.0,0.0,643,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
24825_700,602,,700,11,,,0.0,0.0,0.0,0.0,0.0,602,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
19086_700,411,,700,11,,,0.0,0.0,0.0,0.0,0.0,411,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
24851_700,642,,700,11,,,0.0,0.0,0.0,0.0,0.0,642,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
22713_700,766,,700,11,,,0.0,0.0,0.0,0.0,0.0,766,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
10277_109,S1,,109,11,,,0.0,0.0,0.0,0.0,0.0,S1,,0.0,0.0035347043701799484,0.0,0.0010604113110539845
17858_700,978,,700,10,,,0.0,0.0,0.0,0.0,0.0,978,,0.0,0.003213367609254499,0.0,0.0009640102827763496
19143_700,511,,700,10,,,0.0,0.0,0.0,0.0,0.0,511,,0.0,0.003213367609254499,0.0,0.0009640102827763496
24835_700,612,,700,10,,,0.0,0.0,0.0,0.0,0.0,612,,0.0,0.003213367609254499,0.0,0.0009640102827763496
27180_100,RB91,,100,10,,,0.0,0.0,0.0,0.0,0.0,RB91,,0.0,0.003213367609254499,0.0,0.0009640102827763496
26980_700,850,,700,10,,,0.0,0.0,0.0,0.0,0.0,850,,0.0,0.003213367609254499,0.0,0.0009640102827763496
15025_700,28,,700,10,,,0.0,0.0,0.0,0.0,0.0,28,,0.0,0.003213367609254499,0.0,0.0009640102827763496
22697_700,719,,700,10,,,0.0,0.0,0.0,0.0,0.0,719,,0.0,0.003213367609254499,0.0,0.0009640102827763496
14754_700,814,,700,10,,,0.0,0.0,0.0,0.0,0.0,814,,0.0,0.003213367609254499,0.0,0.0009640102827763496
27316_700,722,,700,10,,,0.0,0.0,0.0,0.0,0.0,722,,0.0,0.003213367609254499,0.0,0.0009640102827763496
5269_3,857,,3,10,,,0.0,0.0,0.0,0.0,0.0,857,,0.0,0.003213367609254499,0.0,0.0009640102827763496
19138_700,505,,700,9,,,0.0,0.0,0.0,0.0,0.0,505,,0.0,0.002892030848329049,0.0,0.0008676092544987146
18887_700,555,,700,9,,,0.0,0.0,0.0,0.0,0.0,555,,0.0,0.002892030848329049,0.0,0.0008676092544987146
24853_700,661,,700,9,,,0.0,0.0,0.0,0.0,0.0,661,,0.0,0.002892030848329049,0.0,0.0008676092544987146
24842_700,619,,700,9,,,0.0,0.0,0.0,0.0,0.0,619,,0.0,0.002892030848329049,0.0,0.0008676092544987146
17820_700,923,,700,9,,,0.0,0.0,0.0,0.0,0.0,923,,0.0,0.002892030848329049,0.0,0.0008676092544987146
4501_700,707,,700,9,,,0.0,0.0,0.0,0.0,0.0,707,,0.0,0.002892030848329049,0.0,0.0008676092544987146
22699_700,741,,700,9,,,0.0,0.0,0.0,0.0,0.0,741,,0.0,0.002892030848329049,0.0,0.0008676092544987146
15024_700,24,,700,9,,,0.0,0.0,0.0,0.0,0.0,24,,0.0,0.002892030848329049,0.0,0.0008676092544987146
17824_700,932,,700,9,,,0.0,0.0,0.0,0.0,0.0,932,,0.0,0.002892030848329049,0.0,0.0008676092544987146
19095_700,428,,700,9,,,0.0,0.0,0.0,0.0,0.0,428,,0.0,0.002892030848329049,0.0,0.0008676092544987146
24826_700,603,,700,9,,,0.0,0.0,0.0,0.0,0.0,603,,0.0,0.002892030848329049,0.0,0.0008676092544987146
27962_700,584,,700,9,,,0.0,0.0,0.0,0.0,0.0,584,,0.0,0.002892030848329049,0.0,0.0008676092544987146
5264_3,847,,3,9,,,0.0,0.0,0.0,0.0,0.0,847,,0.0,0.002892030848329049,0.0,0.0008676092544987146
18924_700,624,,700,9,,,0.0,0.0,0.0,0.0,0.0,624,,0.0,0.002892030848329049,0.0,0.0008676092544987146
5259_3,842,,3,9,,,0.0,0.0,0.0,0.0,0.0,842,,0.0,0.002892030848329049,0.0,0.0008676092544987146
17831_700,939,,700,8,,,0.0,0.0,0.0,0.0,0.0,939,,0.0,0.002570694087403599,0.0,0.0007712082262210796
5255_3,837,,3,8,,,0.0,0.0,0.0,0.0,0.0,837,,0.0,0.002570694087403599,0.0,0.0007712082262210796
1938_3,671,,3,8,,,0.0,0.0,0.0,0.0,0.0,671,,0.0,0.002570694087403599,0.0,0.0007712082262210796
5259_700,842,,700,8,,,0.0,0.0,0.0,0.0,0.0,842,,0.0,0.002570694087403599,0.0,0.0007712082262210796
27955_700,571,,700,8,,,0.0,0.0,0.0,0.0,0.0,571,,0.0,0.002570694087403599,0.0,0.0007712082262210796
27914_3,686,,3,8,,,0.0,0.0,0.0,0.0,0.0,686,,0.0,0.002570694087403599,0.0,0.0007712082262210796
19159_109,S2,,109,8,,,0.0,0.0,0.0,0.0,0.0,S2,,0.0,0.002570694087403599,0.0,0.0007712082262210796
10686_700,689,,700,8,,,0.0,0.0,0.0,0.0,0.0,689,,0.0,0.002570694087403599,0.0,0.0007712082262210796
21454_700,45,,700,8,,,0.0,0.0,0.0,0.0,0.0,45,,0.0,0.002570694087403599,0.0,0.0007712082262210796
27310_700,459,,700,8,,,0.0,0.0,0.0,0.0,0.0,459,,0.0,0.002570694087403599,0.0,0.0007712082262210796
27544_700,A400,,700,8,,,0.0,0.0,0.0,0.0,0.0,A400,,0.0,0.002570694087403599,0.0,0.0007712082262210796
4496_700,703,,700,8,,,0.0,0.0,0.0,0.0,0.0,703,,0.0,0.002570694087403599,0.0,0.0007712082262210796
26786_100,RB27,,100,8,,,0.0,0.0,0.0,0.0,0.0,RB27,,0.0,0.002570694087403599,0.0,0.0007712082262210796
22685_700,702,,700,8,,,0.0,0.0,0.0,0.0,0.0,702,,0.0,0.002570694087403599,0.0,0.0007712082262210796
5606_700,K/529,,700,8,,,0.0,0.0,0.0,0.0,0.0,K/529,,0.0,0.002570694087403599,0.0,0.0007712082262210796
5262_3,845,,3,8,,,0.0,0.0,0.0,0.0,0.0,845,,0.0,0.002570694087403599,0.0,0.0007712082262210796
26793_100,RB63,,100,8,,,0.0,0.0,0.0,0.0,0.0,RB63,,0.0,0.002570694087403599,0.0,0.0007712082262210796
20879_700,879,,700,8,,,0.0,0.0,0.0,0.0,0.0,879,,0.0,0.002570694087403599,0.0,0.0007712082262210796
14478_700,860,,700,8,,,0.0,0.0,0.0,0.0,0.0,860,,0.0,0.002570694087403599,0.0,0.0007712082262210796
24837_700,614,,700,7,,,0.0,0.0,0.0,0.0,0.0,614,,0.0,0.002249357326478149,0.0,0.0006748071979434448
17853_700,973,,700,7,,,0.0,0.0,0.0,0.0,0.0,973,,0.0,0.002249357326478149,0.0,0.0006748071979434448
26790_100,RB60,,100,7,,,0.0,0.0,0.0,0.0,0.0,RB60,,0.0,0.002249357326478149,0.0,0.0006748071979434448
17853_3,973,,3,7,,,0.0,0.0,0.0,0.0,0.0,973,,0.0,0.002249357326478149,0.0,0.0006748071979434448
13104_700,11,,700,7,,,0.0,0.0,0.0,0.0,0.0,11,,0.0,0.002249357326478149,0.0,0.0006748071979434448
18910_700,602,,700,7,,,0.0,0.0,0.0,0.0,0.0,602,,0.0,0.002249357326478149,0.0,0.0006748071979434448
18470_700,592,,700,7,,,0.0,0.0,0.0,0.0,0.0,592,,0.0,0.002249357326478149,0.0,0.0006748071979434448
13131_700,42,,700,7,,,0.0,0.0,0.0,0.0,0.0,42,,0.0,0.002249357326478149,0.0,0.0006748071979434448
27008_700,892,,700,7,,,0.0,0.0,0.0,0.0,0.0,892,,0.0,0.002249357326478149,0.0,0.0006748071979434448
10685_3,688,,3,6,,,0.0,0.0,0.0,0.0,0.0,688,,0.0,0.0019280205655526992,0.0,0.0005784061696658098
26997_700,876,,700,6,,,0.0,0.0,0.0,0.0,0.0,876,,0.0,0.0019280205655526992,0.0,0.0005784061696658098
17829_700,937,,700,6,,,0.0,0.0,0.0,0.0,0.0,937,,0.0,0.0019280205655526992,0.0,0.0005784061696658098
5251_3,832,,3,6,,,0.0,0.0,0.0,0.0,0.0,832,,0.0,0.0019280205655526992,0.0,0.0005784061696658098
21159_700,9,,700,6,,,0.0,0.0,0.0,0.0,0.0,9,,0.0,0.0019280205655526992,0.0,0.0005784061696658098
15027_700,34,,700,6,,,0.0,0.0,0.0,0.0,0.0,34,,0.0,0.0019280205655526992,0.0,0.0005784061696658098
17852_700,972,,700,6,,,0.0,0.0,0.0,0.0,0.0,972,,0.0,0.0019280205655526992,0.0,0.0005784061696658098
19107_700,454,,700,6,,,0.0,0.0,0.0,0.0,0.0,454,,0.0,0.0019280205655526992,0.0,0.0005784061696658098
17680_700,RB45,,700,6,,,0.0,0.0,0.0,0.0,0.0,RB45,,0.0,0.0019280205655526992,0.0,0.0005784061696658098
18897_700,572,,700,5,,,0.0,0.0,0.0,0.0,0.0,572,,0.0,0.0016066838046272494,0.0,0.0004820051413881748
17851_700,971,,700,5,,,0.0,0.0,0.0,0.0,0.0,971,,0.0,0.0016066838046272494,0.0,0.0004820051413881748
19713_700,RB55,,700,5,,,0.0,0.0,0.0,0.0,0.0,RB55,,0.0,0.0016066838046272494,0.0,0.0004820051413881748
15278_700,639,,700,5,,,0.0,0.0,0.0,0.0,0.0,639,,0.0,0.0016066838046272494,0.0,0.0004820051413881748
5264_700,847,,700,5,,,0.0,0.0,0.0,0.0,0.0,847,,0.0,0.0016066838046272494,0.0,0.0004820051413881748
19130_700,489,,700,5,,,0.0,0.0,0.0,0.0,0.0,489,,0.0,0.0016066838046272494,0.0,0.0004820051413881748
17845_700,953,,700,5,,,0.0,0.0,0.0,0.0,0.0,953,,0.0,0.0016066838046272494,0.0,0.0004820051413881748
19720_700,RB21,,700,5,,,0.0,0.0,0.0,0.0,0.0,RB21,,0.0,0.0016066838046272494,0.0,0.0004820051413881748
15713_700,796,,700,4,,,0.0,0.0,0.0,0.0,0.0,796,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
27002_700,883,,700,4,,,0.0,0.0,0.0,0.0,0.0,883,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
19702_700,RE10,,700,4,,,0.0,0.0,0.0,0.0,0.0,RE10,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
10911_700,709,,700,4,,,0.0,0.0,0.0,0.0,0.0,709,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
19250_100,RE7,,100,4,,,0.0,0.0,0.0,0.0,0.0,RE7,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
24194_700,RE8,,700,4,,,0.0,0.0,0.0,0.0,0.0,RE8,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
5253_3,835,,3,4,,,0.0,0.0,0.0,0.0,0.0,835,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
17041_700,RB51,,700,4,,,0.0,0.0,0.0,0.0,0.0,RB51,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
17824_3,932,,3,4,,,0.0,0.0,0.0,0.0,0.0,932,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
26405_700,923,,700,4,,,0.0,0.0,0.0,0.0,0.0,923,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
24831_700,608,,700,4,,,0.0,0.0,0.0,0.0,0.0,608,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
10914_700,773,,700,4,,,0.0,0.0,0.0,0.0,0.0,773,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
17852_3,972,,3,4,,,0.0,0.0,0.0,0.0,0.0,972,,0.0,0.0012853470437017994,0.0,0.0003856041131105398
14755_700,834,,700,3,,,0.0,0.0,0.0,0.0,0.0,834,,0.0,0.0009640102827763496,0.0,0.0002892030848329049
10683_3,685,,3,3,,,0.0,0.0,0.0,0.0,0.0,685,,0.0,0.0009640102827763496,0.0,0.0002892030848329049
5266_700,851,,700,3,,,0.0,0.0,0.0,0.0,0.0,851,,0.0,0.0009640102827763496,0.0,0.0002892030848329049
17040_700,RB46,,700,3,,,0.0,0.0,0.0,0.0,0.0,RB46,,0.0,0.0009640102827763496,0.0,0.0002892030848329049
5263_700,846,,700,3,,,0.0,0.0,0.0,0.0,0.0,846,,0.0,0.0009640102827763496,0.0,0.0002892030848329049
15711_700,791,,700,3,,,0.0,0.0,0.0,0.0,0.0,791,,0.0,0.0009640102827763496,0.0,0.0002892030848329049
26982_700,852,,700,3,,,0.0,0.0,0.0,0.0,0.0,852,,0.0,0.0009640102827763496,0.0,0.0002892030848329049
15068_700,848,,700,3,,,0.0,0.0,0.0,0.0,0.0,848,,0.0,0.0009640102827763496,0.0,0.0002892030848329049
18885_700,552,,700,3,,,0.0,0.0,0.0,0.0,0.0,552,,0.0,0.0009640102827763496,0.0,0.0002892030848329049
11216_700,518,,700,2,,,0.0,0.0,0.0,0.0,0.0,518,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
17845_3,953,,3,2,,,0.0,0.0,0.0,0.0,0.0,953,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
